Human gene name,Human gene stable ID,Gene name
ZYX,ENSG00000159840,Zyx
,,Gm22599
OR2AK2,ENSG00000187080,Or2ak7
,,Gm54513
,,Gm12570
OR2AK2,ENSG00000187080,Or2ak6
,,Gm49906
DCDC2B,ENSG00000222046,Dcdc2b
CCDC39,ENSG00000284862,Ccdc39
RAD9B,ENSG00000151164,Rad9b
PLCL2,ENSG00000154822,Plcl2
OR2AK2,ENSG00000187080,Or2ak5
IQCC,ENSG00000160051,Iqcc
SMYD4,ENSG00000186532,Smyd4
,,Gm7334
ZG16B,ENSG00000162078,Sbpl
,,Gm47425
,,Gm4065
,,Gm48353
,,Gm47434
RNU6-663P,ENSG00000212407,Gm26479
,,Gm54723
DYRK2,ENSG00000127334,Dyrk2
MAD2L2,ENSG00000116670,Mad2l2
,,Gm47482
GRHL1,ENSG00000134317,Grhl1
,,4932442E05Rik
,,Gm10744
,,Gm26976
,,Gm38403
,,Gm47461
,,Gm33677
,,Gm18904
,,1700064J06Rik
LRRTM2,ENSG00000146006,Lrrtm2
,,Gm47480
,,Gm43140
,,4930431L21Rik
,,Gm34045
,,4930502C17Rik
SLC25A16,ENSG00000122912,Slc25a16
,,Gm23175
,,Gm11342
,,Gm9791
,,Gm43077
,,Gm50146
OR2W3,ENSG00000238243,Or2w3b
SIL1,ENSG00000120725,Sil1
VPS29,ENSG00000111237,Vps29
FSTL5,ENSG00000168843,Fstl5
,,Gm11344
,,Prss30
,,Gm22013
RNF144B,ENSG00000137393,Rnf144b
C8orf74,ENSG00000171060,4930578I06Rik
OR2AK2,ENSG00000187080,Or2ak4
CPLANE1,ENSG00000197603,Cplane1
,,Or2t45
OR2T8,ENSG00000177462,Or2t44
OR2T33,ENSG00000177212,Or2t44
OR2T12,ENSG00000177201,Or2t44
IGKC,ENSG00000211592,Igkc
CFAP144,ENSG00000186973,Fam183b
RP1L1,ENSG00000183638,Rp1l1
,,Gm54480
,,1700056N10Rik
PRSS55,ENSG00000184647,Prss55
BTLA,ENSG00000186265,Btla
RPIA,ENSG00000153574,Rpia
PRSS22,ENSG00000005001,Prss22
SNORA70,ENSG00000278010,Gm25862
SNORA70,ENSG00000252014,Gm25862
SNORA70,ENSG00000276094,Gm25862
SNORA70,ENSG00000252199,Gm25862
SNORA70,ENSG00000252133,Gm25862
SNORA70,ENSG00000252724,Gm25862
,,Gm16128
CAND1,ENSG00000111530,Cand1
,,Gm48612
,,Gm35733
CHDH,ENSG00000016391,Chdh
,,4930471G24Rik
,,G630093K05Rik
GGA3,ENSG00000125447,Gga3
,,4931429P17Rik
,,Gm50145
,,Gm50066
,,Gm50144
RUVBL1,ENSG00000175792,Ruvbl1
,,Gm50149
,,Gm54607
,,Gm25092
,,Gm5225
NRG2,ENSG00000158458,Nrg2
CCDC28B,ENSG00000160050,Ccdc28b
PRSS27,ENSG00000172382,Prss27
,,Gm36101
,,A330033J07Rik
,,Gm36346
,,Gm49291
,,Gm6969
ID4,ENSG00000172201,Id4
KLF11,ENSG00000172059,Klf11
,ENSG00000202434,Gm24460
,ENSG00000201133,Gm24460
,ENSG00000202183,Gm24460
,,Gm5395
,,Gm15151
,,Gm4919
,,n-R5s13
,,Gm15161
,,Gm7244
GRIA3,ENSG00000125675,Gria3
,,4930517E14Rik
,,Gm8588
,,Gm48648
,,Gm37897
CD200,ENSG00000091972,Cd200
,,Gm37290
,,Rpl17-ps6
NCAM1,ENSG00000149294,Ncam1
NRXN1,ENSG00000179915,Nrxn1
PHF2,ENSG00000197724,Phf2
FAM216A,ENSG00000204856,Fam216a
PLPPR5,ENSG00000117598,Plppr5
VIPAS39,ENSG00000151445,Vipas39
,,Gm18760
PRSS51,ENSG00000253649,Prss51
TXLNA,ENSG00000084652,Txlna
,,Gm24144
NIPBL,ENSG00000164190,Nipbl
EPHA1,ENSG00000146904,Epha1
GPN3,ENSG00000111231,Gpn3
,,4930477N07Rik
,,4930471C04Rik
,,Gm19090
,,4930471G03Rik
,,Prss52
,,Phf2os1
DNA2,ENSG00000138346,Dna2
PURA,ENSG00000185129,Pura
SLC6A18,ENSG00000164363,Slc6a18
IGIP,ENSG00000182700,Igip
CYSTM1,ENSG00000120306,Cystm1
,,Gm17116
,,9630015K15Rik
,,4930579O11Rik
DZIP1,ENSG00000134874,Dzip1
,,Gm17169
,,Gm17072
,,Gm25267
,,Gm19231
,,Gm9520
,,Gm23644
,,Gm5406
,,Gm38590
,,Dnmt3a-ps1
,,Gm37806
,,Gm38195
,,Gm37576
IL15,ENSG00000164136,Il15
,,Cd200l1
,,Gm18719
,,Gm6677
,,Gm8684
,,Gm6680
,,Gm43326
,,Gm15442
,,Gm18952
RN7SKP43,ENSG00000251982,Gm54516
,,Gm17953
,,Gm5277
,,Gm10291
,,Gm9762
,,Gm23440
SNX7,ENSG00000162627,Snx7
,,Gm16011
PFDN1,ENSG00000113068,Pfdn1
,,Cd200l2
EIF2AK3,ENSG00000172071,Eif2ak3
,,Gm6903
SLC9C1,ENSG00000172139,Slc9c1
,,Gm42830
ARPC3,ENSG00000111229,Arpc3
FBXO6,ENSG00000116663,Fbxo6
,,Gm25633
,,Gm47543
,,Gm8907
,,Gm4042
RNU6-82P,ENSG00000200840,Gm25364
,,Or5af2
,,2310003N18Rik
,,Gm39336
RPL10,ENSG00000147403,Rpl10-ps3
,,Or5af1
PLET1,ENSG00000188771,Plet1
NEDD4L,ENSG00000049759,Nedd4l
PIP4K2B,ENSG00000276293,Pip4k2b
,,Gm25138
,,Gm8167
,,Gm9655
ZNF330,ENSG00000109445,Zfp330
PRDM10,ENSG00000170325,Prdm10
,,Gm11614
,,Gm23346
,,Gm43292
,,Mir8102
,,2010310C07Rik
,,Or9e1
MRPS7,ENSG00000125445,Mrps7
,,Tas2r143
CLEC4C,ENSG00000198178,Clec4b1
SDCCAG8,ENSG00000054282,Sdccag8
,,Gm54524
,,Gm4321
,,4921521D15Rik
MIR137,ENSG00000284202,Mir137
,,Gm54528
,,Gm9916
,,Gm37773
,,Gm49247
,,Gm37928
,,Gm32444
,,Gm31282
,,Gm26942
DPYD,ENSG00000188641,Dpyd
SLC1A1,ENSG00000106688,Slc1a1
SCUBE1,ENSG00000159307,Scube1
STAB2,ENSG00000136011,Stab2
,,Gm12258
,,Gm12259
,,Gm54484
,,Gm14614
,,2810021J22Rik
,,Gm14613
DACH2,ENSG00000126733,Dach2
TAS2R60,ENSG00000185899,Tas2r135
SPMIP9,ENSG00000172073,Spmip9
CWC25,ENSG00000273559,Cwc25
TAS2R41,ENSG00000221855,Tas2r126
,,Gm31545
,,Gm44470
RNF150,ENSG00000170153,Rnf150
FOXI3,ENSG00000214336,Foxi3
,,Or2r11
GCSAM,ENSG00000174500,Gcsam
,,Gm23485
,,Gm43906
,,Rpl34-ps1
,,Or2r3
PTS,ENSG00000150787,Pts
SEC61A1,ENSG00000058262,Sec61a1
,,Gm18212
,,Gm45449
,,Gm10645
,,Gm49179
MSRA,ENSG00000175806,Msra
TBC1D9,ENSG00000109436,Tbc1d9
,,Gm42829
,,Atp5l2-ps
ZNF570,ENSG00000171827,Zfp39
,,Gm43410
,,Gm5822
,ENSG00000281808,Gm23432
,ENSG00000212589,Gm23432
,ENSG00000212461,Gm23432
,,Gm4332
ATRNL1,ENSG00000107518,Atrnl1
AHSA1,ENSG00000100591,Ahsa1
RAPGEF2,ENSG00000109756,Rapgef2
C3orf52,ENSG00000114529,BC016579
SERPINF1,ENSG00000132386,Serpinf1
ATP8A1,ENSG00000124406,Atp8a1
,,Gm49585
TMPRSS7,ENSG00000176040,Tmprss7
SNORD115-35,ENSG00000201992,Gm25646
,,Pin4-ps
SNORD115-35,ENSG00000201992,Gm26498
,,Gm54499
,,4933404I11Rik
CYS1,ENSG00000205795,Cys1
SNORD115-35,ENSG00000201992,Gm23660
RN7SKP129,ENSG00000222220,Gm54903
RN7SKP66,ENSG00000252490,Gm54903
SNORD115-35,ENSG00000201992,Gm23933
SNORD115-35,ENSG00000201992,Gm24862
,,Gm28807
,,Gm47077
SNORD115-35,ENSG00000201992,Gm24866
,,Gm50466
BCO2,ENSG00000197580,Bco2
SNORD115-35,ENSG00000201992,Gm22348
,,Gm5587
SNORD115-35,ENSG00000201992,Gm26466
,,Gm20949
GSG1L,ENSG00000169181,Gsg1l
,,Or2r2
,,Gm4877
,,Gm44170
DNAJC3,ENSG00000102580,Dnajc3
,,Or10ac1
SNORD115-35,ENSG00000201992,Gm24799
,,Gm44874
,,Gm44430
,,4933402C06Rik
IL18,ENSG00000150782,Il18
,,Tcaf3
SNORD115-35,ENSG00000201992,Gm24088
,,Gm38158
SNORD115-35,ENSG00000201992,Gm25463
,,Gm38053
,,Gm15495
,,Gm54732
,,Gm37246
SNORD115-35,ENSG00000201992,Gm25229
SNORD115-35,ENSG00000201992,Gm24528
SNORD115-35,ENSG00000201992,Gm23356
SNORD115-35,ENSG00000201992,Gm25449
METTL21C,ENSG00000139780,Mettl21c
,,A230077H06Rik
,,Mir7022
KPNA6,ENSG00000025800,Kpna6
,,Gm24831
,,Gm23985
,,Gm4915
TAGLN3,ENSG00000144834,Tagln3
KBTBD12,ENSG00000187715,Kbtbd12
,,Gm14896
,,Gm7416
SNORD115-35,ENSG00000201992,Gm24872
,,Gm45008
,,Gm28307
,,Gm7146
ISM2,ENSG00000100593,Ism2
,,Gm37490
,,Gm15423
SNORD115-35,ENSG00000201992,Gm26337
SNORD115-35,ENSG00000201992,Gm23145
,,Gm47202
,,Gm25784
ABHD10,ENSG00000144827,Abhd10
SNORD115-35,ENSG00000201992,Gm22130
,,Gm15838
SNORD115-35,ENSG00000201992,Gm25988
,,Gm37519
THOC2,ENSG00000125676,Thoc2
,,Mir5623
,,Gm49768
SNORD115-35,ENSG00000201992,Gm25221
,,Gm50287
SNORD115-35,ENSG00000201992,Gm26389
CCDC168,ENSG00000175820,Ccdc168
MIR124-1,ENSG00000284321,Mir124a-1
SNORD115-35,ENSG00000201992,Gm23471
,,Mir3078
,,Gm16277
SNORD115-35,ENSG00000201992,Gm25120
TEX12,ENSG00000150783,Tex12
SNORD115-35,ENSG00000201992,Gm24418
KIF13B,ENSG00000197892,Kif13b
SNORD115-35,ENSG00000201992,Gm23687
SNORD115-35,ENSG00000201992,Gm22393
,,Gm17999
SNORD115-35,ENSG00000201992,Gm24639
SNORD115-35,ENSG00000201992,Gm24566
GFRA1,ENSG00000151892,Gfra1
NIBAN1,ENSG00000135842,Niban1
UCP1,ENSG00000109424,Ucp1
SNORD115-35,ENSG00000201992,Gm22111
SNORD115-35,ENSG00000201992,Gm23076
SNORD115-35,ENSG00000201992,Gm25874
SNORD115-35,ENSG00000201992,Gm25088
SNORD115-35,ENSG00000201992,Gm22510
RRM2,ENSG00000171848,Rrm2
VSTM2B,ENSG00000187135,Vstm2b
THNSL2,ENSG00000144115,Thnsl2
SDHD,ENSG00000204370,Sdhd
SNTB2,ENSG00000168807,Sntb2
,,Gm15591
TIMM8B,ENSG00000150779,Timm8b
PHLDB2,ENSG00000144824,Phldb2
SNORD115-35,ENSG00000201992,Gm24983
SNORD115-35,ENSG00000201992,Gm24027
,,Gm29293
SNORD115-35,ENSG00000201992,Gm22524
NFRKB,ENSG00000170322,Nfrkb
SNORD115-35,ENSG00000201992,Gm22630
SNORD115-35,ENSG00000201992,Gm25741
SNORD115-35,ENSG00000201992,Gm26059
SNORD115-35,ENSG00000201992,Gm25175
C2orf78,ENSG00000187833,4930433I11Rik
,,Gm48895
,,Gm48896
SNORD115-35,ENSG00000201992,Gm22511
,,Gm45171
,,Gm9318
SNORD115-35,ENSG00000201992,Gm25077
,,Gm26211
,,Gm38997
,,Gm48897
RNU6-276P,ENSG00000251923,Gm22085
,,Gm16208
SNORD115-35,ENSG00000201992,Gm22834
SNORD115-35,ENSG00000201992,Gm24926
MBOAT2,ENSG00000143797,Mboat2
SNORD115-35,ENSG00000201992,Gm26200
SNORD115-35,ENSG00000201992,Gm22632
,,Gm12256
C2orf78,ENSG00000187833,Gm4884
ELMOD2,ENSG00000179387,Elmod2
,,Gm12257
SPMAP1,ENSG00000275489,Spmap1
,,Gm24150
,,4921511C10Rik
,,Topbp1-ps2
SNORD115-35,ENSG00000201992,Gm23254
,,6430573P05Rik
,,Gm45172
SNORD115-35,ENSG00000201992,Gm26390
,,Gm12336
SNORD115-35,ENSG00000201992,Gm26366
SNORD115-35,ENSG00000201992,Gm26336
,,Gm26588
,,1700110I07Rik
,,Gm12337
SPMIP2,ENSG00000164123,Spmip2
RPL23,ENSG00000125691,Rpl23
,,Gm28061
SNORD115-35,ENSG00000201992,Gm26283
,ENSG00000206731,Gm26225
,,Gm44839
CLEC4C,ENSG00000198178,Clec4a2
SNORD115-35,ENSG00000201992,Gm25098
,,Gm9239
SNORD115-35,ENSG00000201992,Gm24702
UGGT2,ENSG00000102595,Uggt2
SNORD115-35,ENSG00000201992,Gm26432
,,Gm6820
SNORD115-35,ENSG00000201992,Gm25462
TMEM39B,ENSG00000121775,Tmem39b
,,Gm44748
,,Gm49249
SNORD115-35,ENSG00000201992,Gm24495
,,Gm2310
SNORD115-35,ENSG00000201992,Gm25523
SNORD115-35,ENSG00000201992,Gm22255
SNORD115-35,ENSG00000201992,Gm23449
,,Gm2348
SNORD115-35,ENSG00000201992,Gm23310
,,Gm49250
C2orf78,ENSG00000187833,Gm5592
SLC1A3,ENSG00000079215,Slc1a3
NEXN,ENSG00000162614,Nexn
SNORD115-35,ENSG00000201992,Gm25461
SNORA21B,ENSG00000252699,Gm54825
,,Gm2128
,,Snora21
SNORD115-35,ENSG00000201992,Gm24310
,,Gm28060
,,Gm28667
SNORD115-35,ENSG00000201992,Gm22909
SNORD115-35,ENSG00000201992,Gm25823
MIF4GD,ENSG00000125457,Mif4gd
,,Gm5896
,,Gm34811
SNORD115-35,ENSG00000201992,Gm25647
SNORD115-35,ENSG00000201992,Gm22252
SNORD115-35,ENSG00000201992,Gm26392
,,Gm45691
SNORD115-35,ENSG00000201992,Gm24219
SNORD115-35,ENSG00000201992,Gm25230
,,Gm9244
,,Gm44520
SNORD115-35,ENSG00000201992,Gm22627
,,Topbp1-ps1
,,Gm15182
,,Gm5257
SNORD115-35,ENSG00000201992,Gm24585
,,Gm2108
,,Gm29065
,,Mir7016
SNORD115-35,ENSG00000201992,Gm23305
,,Gm17791
KHDRBS1,ENSG00000121774,Khdrbs1
SNORD115-35,ENSG00000201992,Gm24206
,,Gm29068
SNORD115-35,ENSG00000201992,Gm25085
,,Gm9246
SNORD115-35,ENSG00000201992,Gm25209
,,Gm29069
SNORD115-35,ENSG00000201992,Gm23682
,,Gm17751
SNORD115-35,ENSG00000201992,Gm24654
SNORD115-35,ENSG00000201992,Gm26334
SNORD115-35,ENSG00000201992,Gm25742
,,AI987944
,,Mir6343
,,Gm816
,,Gm38265
,,Gm54739
MGAT4D,ENSG00000205301,Mgat4d
SNORD115-35,ENSG00000201992,Gm25585
SNORD115-35,ENSG00000201992,Gm25840
,,Gm17102
AKT3,ENSG00000117020,Akt3
SNORD115-35,ENSG00000201992,Gm25089
SNORD115-35,ENSG00000201992,Gm24040
SNORD115-35,ENSG00000201992,Gm22050
SNORD115-35,ENSG00000201992,Gm23286
SNORD115-35,ENSG00000201992,Gm24021
SNORD115-35,ENSG00000201992,Gm22274
,,Gm37310
SNORD115-35,ENSG00000201992,Gm24652
SNORD115-35,ENSG00000201992,Gm23618
,,Gm5043
SNORD115-35,ENSG00000201992,Gm23688
SNORD115-35,ENSG00000201992,Gm24570
,,Gm5210
,,Vmn2r57
,,Gm12967
,,Gm54810
PTP4A2,ENSG00000184007,Ptp4a2
,,Gm44427
MPPED1,ENSG00000186732,Mpped1
,,Gm44132
NCOA7,ENSG00000111912,Ncoa7
TCAF2,ENSG00000170379,Tcaf2
TCAF2C,ENSG00000283528,Tcaf2
,,Gm15660
,,Gm7657
,,Gm5135
MIR544A,ENSG00000207587,Gm54491
VPS4A,ENSG00000132612,Vps4a
XIAP,ENSG00000101966,Xiap
SNORD115-35,ENSG00000201992,Gm26467
,,Gm50185
SNORD115-35,ENSG00000201992,Gm25194
,,Gm20449
CCDC172,ENSG00000182645,Ccdc172
,,Gm44521
SNORD115-35,ENSG00000201992,Gm22640
SNORD115-35,ENSG00000201992,Gm24952
SNORD115-35,ENSG00000201992,Gm25087
SNORD115-35,ENSG00000201992,Gm23944
SNORD115-35,ENSG00000201992,Gm22629
SNORD115-35,ENSG00000201992,Gm26374
,,AW146154
HS6ST3,ENSG00000185352,Hs6st3
,,Gm44147
FABP1,ENSG00000163586,Fabp1
SNORD115-35,ENSG00000201992,Gm26284
SNORD115-35,ENSG00000201992,Gm25452
TMEM45B,ENSG00000151715,Tmem45b
,,Gm6087
,,Gm6212
,,1700006F04Rik
,,Gm23845
,,Gm12966
,,Gm48985
SHANK2,ENSG00000162105,Shank2
SPOCD1,ENSG00000134668,Spocd1
,,4930404K13Rik
OXGR1,ENSG00000165621,Oxgr1
CLEC4C,ENSG00000198178,Clec4b2
,,1810007D17Rik
,,Gm20167
PNLIP,ENSG00000175535,Pnlip
,,Gm4681
FBXO44,ENSG00000132879,Fbxo44
,,Gm16209
U2,ENSG00000283519,Gm22946
,,Gm5883
,,Gm48997
PDF,ENSG00000258429,Pdf
,,Gm8162
,,5033425B01Rik
TCAF1,ENSG00000198420,Tcaf1
,,Gm36236
,,4930434F21Rik
MBNL2,ENSG00000139793,Mbnl2
,,Gm31408
,,Gm18226
COG8,ENSG00000213380,Cog8
,,Gm18820
,,Gm47436
,,Gm8171
SERPINF2,ENSG00000167711,Serpinf2
KLHL4,ENSG00000102271,Klhl4
BARX2,ENSG00000043039,Barx2
MIA2,ENSG00000150527,Mia2
CTAGE1,ENSG00000212710,Mia2
CTAGE8,ENSG00000289604,Mia2
CTAGE9,ENSG00000236761,Mia2
CTAGE6,ENSG00000271321,Mia2
CTAGE4,ENSG00000288784,Mia2
CTAGE15,ENSG00000271079,Mia2
,,1810035K13Rik
PNLIPRP1,ENSG00000187021,Pnliprp1
EFCAB6,ENSG00000186976,Efcab6
NKAPD1,ENSG00000150776,Nkapd1
,,Gm54614
,,Gm37960
,,Gm10493
,,Gm37106
,,Gm37598
KCTD5,ENSG00000167977,Kctd5
,,Gm38146
,,Gm37706
CLGN,ENSG00000153132,Clgn
,,Gm37463
,,Gm38328
,,Gm26801
PLCXD2,ENSG00000240891,Plcxd2
ZBTB18,ENSG00000179456,Zbtb18
RNU6-804P,ENSG00000207013,Gm24754
CD96,ENSG00000153283,Cd96
,,Gm19815
,,Gm20491
,,4930480K15Rik
,,Gm54616
,,Gm10308
,,Gm54617
,,Gm9410
,,Gm9411
PCNX3,ENSG00000197136,Pcnx3
,,Gm6741
,,Gm49988
,,Gm49989
FAM120A,ENSG00000048828,Fam120a
,,Gm49990
,,Gm15404
,,Gm29856
,,Gm49991
,,Gm15403
,,Gm37306
,,Gm49992
,,Gm49993
,,Gm37280
TBC1D5,ENSG00000131374,Tbc1d5
,,Gm31497
TEX30,ENSG00000151287,Tex30
,,Gm3756
,,Gm47465
,,Tpi-rs4
,,Gm47481
,,Gm54774
,,Gm47496
NIP7,ENSG00000132603,Nip7
PIH1D2,ENSG00000150773,Pih1d2
,,Or2ar1-ps1
,,Gm44030
,,Gm44032
,,Gm50487
OR2F1,ENSG00000213215,Or2f1
OR2F2,ENSG00000221910,Or2f1
AHCY,ENSG00000101444,Ahcyl
,,Gm26297
CLEC6A,ENSG00000205846,Clec4n
NECTIN3,ENSG00000177707,Nectin3
SLC25A19,ENSG00000125454,Slc25a19
SNORD115-35,ENSG00000201992,Gm25984
TMED6,ENSG00000157315,Tmed6
,,Gm14615
SNORD115-35,ENSG00000201992,Gm25146
,,Gm15470
,,Gm37564
,,Gm14895
,,Gm1866
SNORD115-35,ENSG00000201992,Gm24759
,,Mir3105
,,Gm14894
,,Gm44999
SNORD115-35,ENSG00000201992,Gm24100
,,Gm5942
SNORD115-35,ENSG00000201992,Gm22253
,,Gm14897
SNORD115-35,ENSG00000201992,Gm25017
SCOC,ENSG00000153130,Scoc
,,Ube2dnl1
,,Gm14372
RIPOR2,ENSG00000111913,Ripor2
SNORD115-35,ENSG00000201992,Gm23575
,,Ube2dnl2
,,Gm6871
,,4930555B12Rik
,,Gm4914
SNORD115-35,ENSG00000201992,Gm22391
,,Gm7429
,,Gm17217
,,Gm5943
SNORD115-35,ENSG00000201992,Gm22449
,,Gm45078
,,Gm14905
SNORD115-35,ENSG00000201992,Gm24137
SNORD115-35,ENSG00000201992,Gm22912
RNU4-34P,ENSG00000222363,Gm54493
RNU4-30P,ENSG00000222177,Gm54493
RNU4-53P,ENSG00000222760,Gm54493
SNORD115-35,ENSG00000201992,Gm25710
,,Gm27414
SNORD115-35,ENSG00000201992,Gm26434
,,Gm6461
,,Gm5944
,,Gm14903
DLAT,ENSG00000150768,Dlat
,,Gm14906
,,Gm14907
,,Gm54494
,,Gm14904
RNU1-7P,ENSG00000200975,Gm24624
AP3B2,ENSG00000103723,Ap3b2
CPXCR1,ENSG00000147183,Cpxcr1
H2AB2,ENSG00000277858,H2ab2
H2AB3,ENSG00000277745,H2ab2
H2AB1,ENSG00000274183,H2ab2
,,Gm54495
,,Gm16373
,,Gm14919
,,Rpl31-ps22
FBXO2,ENSG00000116661,Fbxo2
H2AB2,ENSG00000277858,H2ab1
H2AB3,ENSG00000277745,H2ab1
H2AB1,ENSG00000274183,H2ab1
,,Gm14918
SULT4A1,ENSG00000130540,Sult4a1
,,Gm14913
,,Gm6491
,,Gm28579
,,Gm14911
,,Gm14914
,,Gm14917
,,Gm6500
,,Gm14916
,,Gm14912
,,Gm14915
,,Gm14909
,,Gm14910
TGIF2LY,ENSG00000176679,Tgif2lx2
TGIF2LX,ENSG00000153779,Tgif2lx2
TGIF2LY,ENSG00000176679,Tgif2lx1
TGIF2LX,ENSG00000153779,Tgif2lx1
,,Gm54817
,,Gm43185
,,Gm42735
,,Gm15478
,,Gm42737
,,Gm7485
FNIP2,ENSG00000052795,Fnip2
,,Gm14926
,,Gm26182
ANAPC7,ENSG00000196510,Anapc7
,,Gm14929
,,Gm5910
PABPC5,ENSG00000174740,Pabpc5
,,Gm33242
,,Ddx43
OR10K1,ENSG00000173285,Or10k2
LASP1,ENSG00000002834,Lasp1
,,Gm18000
,,Gm4913
NDUFB7,ENSG00000099795,Ndufb7
,,Gm16420
,,Gm5863
,,Gm26679
,,Gm14928
CLEC4D,ENSG00000166527,Clec4d
H2AB2,ENSG00000277858,H2ab3
H2AB3,ENSG00000277745,H2ab3
H2AB1,ENSG00000274183,H2ab3
,,Gm14931
,,Gm14927
,,Gm14930
HMBOX1,ENSG00000147421,Hmbox1
SSBP3,ENSG00000157216,Ssbp3
,,Gm4993
CGAS,ENSG00000164430,Cgas
,,Gm22590
,,Gm46526
,,Gm5394
,,Gm54496
,,Gm5648
PNPLA5,ENSG00000100341,Pnpla5
,,Gm14932
TERF2,ENSG00000132604,Terf2
,,Gm23277
,,Gm14943
,,Gm14945
,,Gm4992
RNU6-577P,ENSG00000252756,Gm54497
RNU6-318P,ENSG00000207010,Gm54497
,,Gm16421
,,Gm14946
,,Gm14942
NAP1L3,ENSG00000186310,Nap1l3
,,Gm17900
,,Gm14947
,,Gm6912
,,Gm14983
OR2A5,ENSG00000221836,Or2a5
,,Gm18169
,,Gm24651
,,Gm54503
,,Gm37858
,,Gm6914
,,Gm17324
RN7SKP43,ENSG00000251982,Gm54505
OR2A25,ENSG00000221933,Or2a25
,,Gm7275
,,Gm17804
STAG2,ENSG00000101972,Stag2
,,6430553K19Rik
EDEM3,ENSG00000116406,Edem3
OR2A12,ENSG00000221858,Or2a12
,,Gm7204
ARHGAP32,ENSG00000134909,Arhgap32
,,Gm49770
DPPA4,ENSG00000121570,Dppa4
,,Olrf445-ps1
OR2A14,ENSG00000221938,Or2a56
,,Gm41654
IGKV2D-30,ENSG00000239571,Gm20730
IGKV2-30,ENSG00000243238,Gm20730
,,Gm24244
,,Gm54622
U4,ENSG00000274716,Gm25177
,,Olfr442-ps1
,,Gm49994
,,Gm49908
OR2A14,ENSG00000221938,Or2a54
,,Gm19145
,,Gm6751
,,C330011F03Rik
,,Gm33432
,,Or2a53-ps1
,,Gm46574
,,Olfr439-ps1
,,Gm27039
PNPLA3,ENSG00000100344,Pnpla3
,,Gm15846
OR2A14,ENSG00000221938,Or2a14
,,Gm31143
,,Gm49995
,,Gm21018
CLEC4E,ENSG00000166523,Clec4e
,,Gm49996
,,Gm49997
,,Gm49998
ADCYAP1,ENSG00000141433,Adcyap1
,,Mir6392
,,Gm49513
,,Gm20369
SAMM50,ENSG00000100347,Samm50
,,Gm3513
WDFY3,ENSG00000163625,Wdfy3
,,4930589L23Rik
DPPA2,ENSG00000163530,Dppa2
,,Gm35067
PTBP2,ENSG00000117569,Ptbp2
,,B230217C12Rik
,,Gm25935
,,Gm9665
,,Gm6764
,,Gm50001
,,Gm50002
,,Gm50003
,,Gm50004
,,Gm22593
,,Gm9416
,,Gm50005
,,Gm50006
FBXO47,ENSG00000204952,Fbxo47
METTL4,ENSG00000101574,Mettl4
PARVB,ENSG00000188677,Parvb
,,Gm49771
C3orf85,ENSG00000241224,Gm5485
,,Gm54506
MORC1,ENSG00000114487,Morc1
,,Mir7075
,,C630050I24Rik
CYB5B,ENSG00000103018,Cyb5b
OR2A2,ENSG00000221989,Or2a52
WDR81,ENSG00000167716,Wdr81
,,Gm22890
OR2A7,ENSG00000243896,Or2a7
OR2A4,ENSG00000180658,Or2a7
PARVG,ENSG00000138964,Parvg
,,Gm27038
,,Gm54623
,,Amd-ps7
,,Gm50009
,,Or2ac1-ps1
,,Gm50010
,,Gm19853
,,Vmn2r19
,,Gm23102
SNORD115-35,ENSG00000201992,Gm23560
SNORD115-35,ENSG00000201992,Gm25870
,,Gm44831
SNORD116-2,ENSG00000207001,Gm23862
SNORD116-8,ENSG00000207093,Gm23862
SNORD116-1,ENSG00000207063,Gm23862
SNORD116-6,ENSG00000207442,Gm23862
SNORD116-7,ENSG00000207133,Gm23862
SNORD116-9,ENSG00000206727,Gm23862
SNORD116-3,ENSG00000207014,Gm23862
SNORD116-5,ENSG00000207191,Gm23862
SNORD116-4,ENSG00000275529,Gm23862
OR2A42,ENSG00000212807,Or2a51
OR2A1,ENSG00000221970,Or2a51
,,2610021A01Rik
,,Gm21827
SATB1,ENSG00000182568,Satb1
,,Gm54762
,,Gm48335
,,Gm16271
,,Rps18-ps3
,,Vmn2r20
,,Gm48334
,,Gm16269
TECR,ENSG00000099797,Tecr
,,Gm22833
RUFY2,ENSG00000204130,Rufy2
SNORD116-2,ENSG00000207001,Gm26504
SNORD116-8,ENSG00000207093,Gm26504
SNORD116-1,ENSG00000207063,Gm26504
SNORD116-6,ENSG00000207442,Gm26504
SNORD116-7,ENSG00000207133,Gm26504
SNORD116-9,ENSG00000206727,Gm26504
SNORD116-3,ENSG00000207014,Gm26504
SNORD116-5,ENSG00000207191,Gm26504
SNORD116-4,ENSG00000275529,Gm26504
OR2A42,ENSG00000212807,Or2a20
OR2A1,ENSG00000221970,Or2a20
SNORD116-2,ENSG00000207001,Gm22285
SNORD116-8,ENSG00000207093,Gm22285
SNORD116-1,ENSG00000207063,Gm22285
SNORD116-6,ENSG00000207442,Gm22285
SNORD116-7,ENSG00000207133,Gm22285
SNORD116-9,ENSG00000206727,Gm22285
SNORD116-3,ENSG00000207014,Gm22285
SNORD116-5,ENSG00000207191,Gm22285
SNORD116-4,ENSG00000275529,Gm22285
SNORD116-2,ENSG00000207001,Gm22131
SNORD116-8,ENSG00000207093,Gm22131
SNORD116-1,ENSG00000207063,Gm22131
SNORD116-6,ENSG00000207442,Gm22131
SNORD116-7,ENSG00000207133,Gm22131
